message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.840695623";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.840694095";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.830185595";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.824936759";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.824962122";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.814690199";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.808937275";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.808409724";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.798134765";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.792742600";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.792230218";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.782414575";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.776480196";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.776187032";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.766789934";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.760856941";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.760609712";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.750204458";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.744287942";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.744087756";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.734358993";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.728632390";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.728634739";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.718680217";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.712899480";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.712846645";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.702061323";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.697043105";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.696907973";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.686571497";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.680157648";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.680040541";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.670085372";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.664570688";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.664453992";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.654475497";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.648821903";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.648680524";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.638693334";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.632885204";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.632794753";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.622088020";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.616982060";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.616978133";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.606514945";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.601017779";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.600005599";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.589966722";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.584446723";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.584389474";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.574456938";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.568896091";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.567874051";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.558892936";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.552447306";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.552291179";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.542321367";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.536936830";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.536775403";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.526790598";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.521197258";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.519996047";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.510209215";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.504613256";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.504248350";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.494561279";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.489002480";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.488324848";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.478749854";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.472411925";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.472413828";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.462195152";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.456654819";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.456662925";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.446662795";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.440131712";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.440000492";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.430159787";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.425282809";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.424166771";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.414493625";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.408253027";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.408177043";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.398834137";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.392310078";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.392249461";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.382248400";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.376462348";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.376416371";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.366590969";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.360721223";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.360599361";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.350035496";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.344858210";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.343997634";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.334416238";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.328228355";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.328164343";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.318777465";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.312498693";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.312454690";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.302213781";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.296865615";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.296865584";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.286500238";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.281051700";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.280957641";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim3.sim";"1694358771.270737396";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim1.sim";"1694358771.265202962";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.248889, y=5.544445])";"30";"turtlesim2.sim";"1694358771.264121848";"/root/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
